idveiculo,dia,mes,diadasemana,hora,Velocidade,Longitude,Latitude,Eventos
186,28,5,6,0.75100694444,31,-44.22340012,-2.536020041,3
226,5,4,2,0.19519675926,55,-44.22340012,-2.577929974,3
50,27,4,3,0.19756944444,56,-44.22330093,-2.578020096,3
74,22,5,7,0.87451388889,29,-44.22330093,-2.5994699,3
85,24,5,2,0.88091435185,36,-44.22330093,-2.531019926,3
99,17,3,4,0.27405092593,25,-44.22330093,-2.53144002,3
107,5,5,4,0.26525462963,53,-44.22330093,-2.578030109,3
166,11,5,3,0.90267361111,53,-44.22330093,-2.556900024,3
171,14,4,4,0.27439814815,41,-44.22330093,-2.599450111,3
201,1,6,3,0.25043981481,54,-44.22330093,-2.578020096,3
226,8,4,5,0.90312500000,56,-44.22330093,-2.556819916,3
15,24,5,2,0.77324074074,39,-44.22320175,-2.578170061,3
37,5,5,4,0.37914351852,46,-44.22320175,-2.578239918,3
47,23,5,1,0.25403935185,20,-44.22320175,-2.486959934,3
68,25,5,3,0.26106481481,58,-44.22320175,-2.557009935,3
91,24,5,2,0.25795138889,30,-44.22320175,-2.553230047,3
96,26,5,4,0.30192129630,20,-44.22320175,-2.576550007,3
136,31,5,2,0.84817129630,32,-44.22320175,-2.553250074,3
172,25,5,3,0.61049768519,37,-44.22320175,-2.578130007,3
186,1,6,3,0.53629629630,58,-44.22320175,-2.578180075,3
226,31,3,4,0.76026620370,30,-44.22320175,-2.486330032,3
226,6,4,3,0.26120370370,17,-44.22320175,-2.487080097,3
226,13,4,3,0.25827546296,20,-44.22320175,-2.487119913,3
27,8,5,7,0.37687500000,48,-44.22309875,-2.578249931,3
51,17,5,2,0.87571759259,33,-44.22309875,-2.578190088,3
64,28,3,1,0.68366898148,50,-44.22309875,-2.556910038,3
64,6,4,3,0.87980324074,37,-44.22309875,-2.578239918,3
71,21,4,4,0.56479166667,36,-44.22309875,-2.578170061,3
75,27,4,3,0.77395833333,31,-44.22309875,-2.578289986,3
85,26,5,4,0.20756944444,15,-44.22309875,-2.531140089,3
88,5,5,4,0.87047453704,30,-44.22309875,-2.506309986,3
160,28,5,6,0.20674768519,40,-44.22309875,-2.578170061,3
184,31,5,2,0.35353009259,52,-44.22309875,-2.578269958,3
225,1,6,3,0.87208333333,39,-44.22309875,-2.578200102,3
226,5,4,2,0.26089120370,39,-44.22309875,-2.487940073,3
17,23,5,1,0.86608796296,30,-44.22299957,-2.5704,3
47,23,5,1,0.25368055556,21,-44.22299957,-2.488140106,3
54,29,3,2,0.26261574074,23,-44.22299957,-2.599440098,3
60,7,5,6,0.26837962963,42,-44.22299957,-2.501179934,3
60,25,5,3,0.26577546296,31,-44.22299957,-2.500940084,3
68,19,4,2,0.75509259259,23,-44.22299957,-2.500580072,3
72,16,5,1,0.75712962963,22,-44.22299957,-2.560960054,3
96,6,5,5,0.76619212963,46,-44.22299957,-2.578229904,3
99,6,5,5,0.26125000000,58,-44.22299957,-2.556619883,3
176,22,3,2,0.25766203704,34,-44.22299957,-2.501110077,3
176,24,4,7,0.75934027778,29,-44.22299957,-2.501019955,3
226,7,4,4,0.86782407407,43,-44.22299957,-2.486340046,3
226,13,4,3,0.90415509259,43,-44.22299957,-2.55637002,3
27,20,4,3,0.24726851852,26,-44.22290039,-2.506269932,3
60,4,5,3,0.26582175926,25,-44.22290039,-2.500169992,3
60,5,5,4,0.26587962963,30,-44.22290039,-2.506289959,3
66,22,4,5,0.71039351852,31,-44.22290039,-2.546299934,3
66,26,4,2,0.26927083333,20,-44.22290039,-2.547049999,3
70,18,5,3,0.26010416667,27,-44.22290039,-2.553220034,3
70,24,5,2,0.85234953704,17,-44.22290039,-2.553260088,3
85,25,5,3,0.25484953704,33,-44.22290039,-2.519299984,3
91,27,5,5,0.19651620370,50,-44.22290039,-2.578380108,3
160,19,5,4,0.39158564815,35,-44.22290039,-2.578340054,3
199,5,4,2,0.26237268519,51,-44.22290039,-2.556139946,3
199,17,4,7,0.76512731481,37,-44.22290039,-2.556099892,3
202,24,5,2,0.53497685185,35,-44.22290039,-2.578399897,3
211,29,3,2,0.25320601852,19,-44.22290039,-2.545929909,3
211,21,5,6,0.25354166667,29,-44.22290039,-2.547389984,3
215,29,5,7,0.85013888889,23,-44.22290039,-2.530819893,3
83,9,4,6,0.89413194444,52,-44.22280121,-2.578490019,3
83,16,5,1,0.25460648148,48,-44.22280121,-2.502360106,3
88,26,5,4,0.37987268519,41,-44.22280121,-2.57840991,3
90,31,3,4,0.88793981481,45,-44.22280121,-2.578439951,3
100,21,5,6,0.38571759259,37,-44.22280121,-2.578439951,3
160,10,5,2,0.88094907407,39,-44.22280121,-2.578480005,3
160,28,5,6,0.38434027778,41,-44.22280121,-2.578469992,3
176,28,3,1,0.34966435185,30,-44.22280121,-2.502500057,3
211,26,3,6,0.75325231481,26,-44.22280121,-2.547620058,3
211,31,3,4,0.35356481481,25,-44.22280121,-2.552769899,3
226,13,4,3,0.90877314815,42,-44.22280121,-2.578459978,3
47,18,5,3,0.42914351852,51,-44.22269821,-2.486010075,3
56,13,4,3,0.25152777778,24,-44.22269821,-2.519340038,3
64,30,4,6,0.20986111111,42,-44.22269821,-2.578589916,3
66,22,4,5,0.70914351852,25,-44.22269821,-2.552580118,3
66,26,5,4,0.70844907407,22,-44.22269821,-2.552789927,3
70,20,5,5,0.85300925926,34,-44.22269821,-2.553230047,3
83,15,5,7,0.25521990741,26,-44.22269821,-2.500149965,3
87,21,5,6,0.76878472222,42,-44.22269821,-2.578569889,3
137,29,5,7,0.19652777778,55,-44.22269821,-2.556420088,3
160,31,5,2,0.25047453704,24,-44.22269821,-2.537270069,3
174,31,5,2,0.25250000000,35,-44.22269821,-2.599380016,3
188,12,5,4,0.65464120370,47,-44.22269821,-2.578589916,3
226,24,3,4,0.25834490741,44,-44.22269821,-2.485949993,3
19,20,5,5,0.70280092593,39,-44.22259903,-2.578799963,3
23,28,4,4,0.24046296296,20,-44.22259903,-2.521169901,3
60,25,5,3,0.26607638889,41,-44.22259903,-2.503509998,3
63,30,4,6,0.72762731481,34,-44.22259903,-2.599380016,3
64,27,5,5,0.68373842593,20,-44.22259903,-2.569849968,3
105,7,5,6,0.29346064815,31,-44.22259903,-2.545389891,3
131,22,3,2,0.84865740741,44,-44.22259903,-2.536540031,3
166,17,5,2,0.18636574074,19,-44.22259903,-2.575670004,3
176,8,5,7,0.40304398148,26,-44.22259903,-2.575700045,3
176,12,5,4,0.39773148148,23,-44.22259903,-2.555670023,3
180,29,5,7,0.35199074074,58,-44.22259903,-2.578619957,3
211,27,4,3,0.22061342593,20,-44.22259903,-2.575710058,3
18,6,5,5,0.71738425926,39,-44.22249985,-2.578670025,3
44,7,5,6,0.26663194444,39,-44.22249985,-2.578710079,3
64,28,3,1,0.68868055556,34,-44.22249985,-2.530610085,3
66,20,4,3,0.22631944444,25,-44.22249985,-2.57562995,3
70,28,4,4,0.86798611111,22,-44.22249985,-2.575589895,3
105,25,5,3,0.73626157407,24,-44.22249985,-2.552010059,3
170,24,5,2,0.23829861111,45,-44.22249985,-2.703840017,3
211,23,5,1,0.87799768519,37,-44.22249985,-2.555639982,3
226,6,4,3,0.20093750000,56,-44.22249985,-2.556139946,3
226,15,4,5,0.25797453704,44,-44.22249985,-2.485810041,3
105,7,5,6,0.26581018519,60,-44.22240067,-2.555890083,3
186,28,5,6,0.75038194444,19,-44.22240067,-2.533659935,3
202,31,5,2,0.53634259259,50,-44.22240067,-2.578850031,3
211,5,4,2,0.25475694444,21,-44.22240067,-2.551069975,3
226,6,4,3,0.42630787037,55,-44.22240067,-2.578900099,3
226,13,4,3,0.90402777778,32,-44.22240067,-2.555530071,3
226,13,4,3,0.90881944444,42,-44.22240067,-2.578789949,3
12,25,5,3,0.60189814815,43,-44.22230148,-2.578890085,3
47,23,5,1,0.35129629630,32,-44.22230148,-2.485820055,3
60,10,5,2,0.26780092593,36,-44.22230148,-2.504930019,3
69,26,5,4,0.24959490741,51,-44.22230148,-2.555870056,3
85,23,5,1,0.68984953704,51,-44.22230148,-2.555850029,3
102,18,5,3,0.28954861111,21,-44.22230148,-2.506109953,3
132,29,5,7,0.25570601852,16,-44.22230148,-2.48616004,3
134,22,5,7,0.68053240741,44,-44.22230148,-2.578939915,3
160,28,5,6,0.88055555556,43,-44.22230148,-2.579020023,3
197,12,5,4,0.35950231481,36,-44.22230148,-2.575429916,3
209,10,5,2,0.24813657407,52,-44.22230148,-2.578919888,3
209,12,5,4,0.24859953704,40,-44.22230148,-2.578939915,3
211,12,5,4,0.22424768519,49,-44.22230148,-2.555819988,3
23,19,4,2,0.72531250000,27,-44.22219849,-2.519850016,3
66,29,3,2,0.23362268519,47,-44.22219849,-2.555660009,3
91,12,5,4,0.35284722222,26,-44.22219849,-2.55321002,3
105,7,5,6,0.29476851852,30,-44.22219849,-2.549849987,3
176,22,4,5,0.25645833333,37,-44.22219849,-2.505249977,3
211,1,5,7,0.25357638889,22,-44.22219849,-2.549180031,3
226,22,3,2,0.75325231481,36,-44.22219849,-2.579030037,3
47,15,5,7,0.25819444444,36,-44.2220993,-2.485610008,3
64,27,4,3,0.21414351852,53,-44.2220993,-2.555569887,3
64,27,5,5,0.69483796296,32,-44.2220993,-2.53034997,3
69,14,5,6,0.63736111111,45,-44.2220993,-2.579099894,3
160,27,3,7,0.25706018519,15,-44.2220993,-2.533220053,3
166,9,5,1,0.38298611111,29,-44.2220993,-2.553119898,3
171,16,4,6,0.74304398148,21,-44.2220993,-2.571350098,3
209,25,5,3,0.24677083333,50,-44.2220993,-2.579030037,3
215,29,5,7,0.71311342593,27,-44.2220993,-2.530289888,3
6,27,5,5,0.75851851852,19,-44.22200012,-2.533360004,3
35,17,5,2,0.26851851852,50,-44.22200012,-2.579159975,3
47,23,5,1,0.25459490741,29,-44.22200012,-2.485620022,3
47,23,5,1,0.35134259259,34,-44.22200012,-2.485660076,3
78,8,3,2,0.19284722222,45,-44.22200012,-2.579159975,3
168,31,5,2,0.27202546296,34,-44.22200012,-2.529550076,3
186,28,5,6,0.74673611111,33,-44.22200012,-2.529350042,3
186,28,5,6,0.74677083333,35,-44.22200012,-2.529609919,3
217,27,5,5,0.75329861111,43,-44.22200012,-2.579180002,3
223,29,5,7,0.21542824074,40,-44.22200012,-2.579220057,3
226,6,4,3,0.42634259259,55,-44.22200012,-2.579180002,3
226,13,4,3,0.90890046296,41,-44.22200012,-2.57923007,3
46,23,4,6,0.35922453704,38,-44.22190094,-2.569010019,3
46,16,5,1,0.25534722222,26,-44.22190094,-2.570460081,3
85,10,4,7,0.39370370370,38,-44.22190094,-2.529010057,3
85,12,5,4,0.86621527778,38,-44.22190094,-2.519429922,3
176,4,4,1,0.90152777778,50,-44.22190094,-2.57930994,3
202,5,5,4,0.38201388889,29,-44.22190094,-2.570359945,3
226,3,4,7,0.18494212963,47,-44.22190094,-2.570460081,3
226,6,4,3,0.20103009259,57,-44.22190094,-2.555350065,3
21,25,5,3,0.36109953704,55,-44.22180176,-2.570590019,3
26,21,4,4,0.52929398148,48,-44.22180176,-2.579400063,3
140,26,5,4,0.27861111111,40,-44.22180176,-2.579349995,3
146,1,6,3,0.82702546296,35,-44.22180176,-2.57942009,3
201,20,5,5,0.27869212963,47,-44.22180176,-2.599270105,3
223,29,5,7,0.21539351852,43,-44.22180176,-2.579440117,3
83,24,5,2,0.35953703704,22,-44.22169876,-2.506360054,3
221,1,6,3,0.23104166667,58,-44.22169876,-2.555039883,3
60,27,5,5,0.26106481481,24,-44.22159958,-2.506629944,3
66,9,4,6,0.26960648148,27,-44.22159958,-2.553139925,3
103,20,5,5,0.26704861111,59,-44.22159958,-2.554919958,3
133,10,5,2,0.21526620370,47,-44.22159958,-2.570669889,3
134,1,6,3,0.86365740741,29,-44.22159958,-2.528409958,3
226,27,3,7,0.88343750000,46,-44.22159958,-2.579570055,3
226,31,3,4,0.68254629630,45,-44.22159958,-2.579580069,3
39,26,5,4,0.67449074074,48,-44.2215004,-2.579649925,3
47,17,5,2,0.62584490741,38,-44.2215004,-2.570770025,3
60,12,4,2,0.26704861111,33,-44.2215004,-2.499919891,3
64,3,4,7,0.70833333333,46,-44.2215004,-2.554699898,3
85,14,5,6,0.39025462963,30,-44.2215004,-2.528259993,3
130,30,5,1,0.87207175926,26,-44.2215004,-2.553159952,3
166,24,5,2,0.83687500000,48,-44.2215004,-2.579699993,3
186,28,5,6,0.74655092593,29,-44.2215004,-2.528310061,3
221,31,5,2,0.99710648148,61,-44.2215004,-2.579619884,3
7,26,5,4,0.74677083333,22,-44.22140121,-2.5072999,3
26,25,4,1,0.71609953704,44,-44.22140121,-2.570800066,3
46,14,4,4,0.26180555556,17,-44.22140121,-2.561429977,3
46,26,5,4,0.25517361111,36,-44.22140121,-2.57081008,3
47,16,5,1,0.25572916667,26,-44.22140121,-2.491050005,3
55,27,5,5,0.28978009259,30,-44.22140121,-2.57081008,3
62,26,4,2,0.24418981481,52,-44.22140121,-2.554630041,3
64,13,4,3,0.25370370370,27,-44.22140121,-2.519279957,3
71,5,5,4,0.23001157407,44,-44.22140121,-2.579699993,3
71,5,5,4,0.61620370370,40,-44.22140121,-2.57972002,3
88,26,5,4,0.20291666667,50,-44.22140121,-2.570849895,3
91,25,5,3,0.19196759259,54,-44.22140121,-2.554759979,3
202,25,5,3,0.37591435185,55,-44.22140121,-2.579649925,5
18,1,5,7,0.63694444444,58,-44.22129822,-2.579859972,3
59,27,5,5,0.26672453704,21,-44.22129822,-2.484930038,3
63,2,4,6,0.25759259259,29,-44.22129822,-2.553109884,3
66,5,4,2,0.26835648148,33,-44.22129822,-2.547130108,3
77,18,5,3,0.73287037037,21,-44.22129822,-2.528140068,3
80,2,5,1,0.89709490741,46,-44.22129822,-2.579799891,3
91,26,5,4,0.84634259259,24,-44.22129822,-2.553159952,3
113,26,3,6,0.19486111111,48,-44.22129822,-2.579760075,3
226,14,4,4,0.88458333333,60,-44.22129822,-2.579819918,3
16,29,4,5,0.24128472222,43,-44.22119904,-2.579879999,3
46,25,5,3,0.85310185185,34,-44.22119904,-2.568089962,3
51,27,4,3,0.76250000000,18,-44.22119904,-2.553109884,3
91,28,3,1,0.89857638889,42,-44.22119904,-2.579869986,3
78,8,3,2,0.19271990741,48,-44.22109985,-2.580019951,3
80,4,4,1,0.24947916667,59,-44.22109985,-2.554140091,3
88,21,5,6,0.24858796296,41,-44.22109985,-2.508069992,3
103,19,5,4,0.26332175926,51,-44.22109985,-2.579969883,3
134,30,5,1,0.22355324074,53,-44.22109985,-2.554260015,3
171,23,4,6,0.75452546296,24,-44.22109985,-2.572160006,3
175,1,6,3,0.26851851852,31,-44.22109985,-2.54715991,3
197,21,5,6,0.35971064815,22,-44.22109985,-2.599299908,3
209,25,5,3,0.24662037037,41,-44.22109985,-2.580009937,3
226,4,4,1,0.19423611111,42,-44.22109985,-2.571089983,3
64,9,5,1,0.21815972222,44,-44.22100067,-2.538749933,3
91,29,4,5,0.91184027778,48,-44.22100067,-2.580090046,3
171,16,4,6,0.27550925926,40,-44.22100067,-2.599240065,3
186,28,5,6,0.86493055556,22,-44.22100067,-2.485130072,3
188,12,5,4,0.65487268519,50,-44.22100067,-2.580080032,3
207,1,6,3,0.23141203704,33,-44.22100067,-2.599250078,3
225,30,5,1,0.75773148148,39,-44.22100067,-2.571150064,3
225,1,6,3,0.63424768519,45,-44.22100067,-2.580080032,3
22,20,5,5,0.24890046296,42,-44.22090149,-2.580169916,3
27,24,5,2,0.59741898148,50,-44.22090149,-2.580189943,3
91,27,5,5,0.68642361111,30,-44.22090149,-2.571239948,3
171,23,4,6,0.75456018519,30,-44.22090149,-2.57227993,3
199,2,5,1,0.68167824074,28,-44.22090149,-2.554169893,3
209,31,5,2,0.24974537037,44,-44.22090149,-2.580140114,3
17,12,5,4,0.63028935185,48,-44.22079849,-2.580300093,3
17,21,5,6,0.39752314815,19,-44.22079849,-2.553009987,3
24,25,5,3,0.65625000000,56,-44.22079849,-2.580319881,3
26,27,5,5,0.35549768519,18,-44.22079849,-2.554009914,3
30,20,5,5,0.27104166667,43,-44.22079849,-2.580300093,3
64,4,4,1,0.69677083333,45,-44.22079849,-2.553879976,3
66,27,4,3,0.22935185185,40,-44.22079849,-2.55388999,5
68,5,4,2,0.28119212963,38,-44.22079849,-2.50583005,3
70,21,5,6,0.26049768519,24,-44.22079849,-2.553070068,3
78,8,3,2,0.19268518519,46,-44.22079849,-2.580270052,3
79,18,4,1,0.85740740741,42,-44.22079849,-2.553829908,3
99,14,5,6,0.25407407407,51,-44.22079849,-2.580189943,3
166,5,5,4,0.91043981481,40,-44.22079849,-2.580280066,3
226,6,4,3,0.25974537037,24,-44.22079849,-2.490989923,3
18,5,5,4,0.71738425926,43,-44.22069931,-2.58039999,3
23,5,5,4,0.23609953704,29,-44.22069931,-2.553750038,3
46,30,4,6,0.86284722222,25,-44.22069931,-2.562880039,3
63,3,4,7,0.74715277778,39,-44.22069931,-2.580359936,3
64,25,3,5,0.74965277778,31,-44.22069931,-2.519190073,3
64,22,5,7,0.23496527778,21,-44.22069931,-2.527390003,3
77,7,5,6,0.40084490741,44,-44.22069931,-2.576639891,3
91,25,5,3,0.40116898148,17,-44.22069931,-2.55302,3
96,10,5,2,0.27076388889,20,-44.22069931,-2.553750038,3
103,11,5,3,0.26734953704,47,-44.22069931,-2.580339909,3
103,24,5,2,0.26619212963,26,-44.22069931,-2.553730011,3
156,28,5,6,0.27240740741,38,-44.22069931,-2.580359936,3
209,18,5,3,0.24958333333,46,-44.22069931,-2.580339909,3
218,6,5,5,0.87497685185,44,-44.22069931,-2.580369949,3
226,8,4,5,0.70482638889,24,-44.22069931,-2.553760052,3
226,28,5,6,0.40293981481,42,-44.22069931,-2.553539991,3
7,7,5,6,0.75141203704,18,-44.22060013,-2.509680033,3
63,14,5,6,0.87653935185,42,-44.22060013,-2.599240065,3
64,26,3,6,0.36892361111,26,-44.22060013,-2.527299881,3
80,9,4,6,0.28475694444,38,-44.22060013,-2.580430031,1
95,18,5,3,0.26409722222,41,-44.22060013,-2.580480099,3
160,17,5,2,0.21237268519,37,-44.22060013,-2.580480099,3
209,31,5,2,0.24971064815,41,-44.22060013,-2.580430031,3
28,24,5,2,0.20214120370,38,-44.22050095,-2.580559969,3
68,8,4,5,0.77778935185,34,-44.22050095,-2.580529928,3
83,23,4,6,0.24681712963,30,-44.22050095,-2.509870052,3
83,10,5,2,0.89927083333,48,-44.22050095,-2.580460072,3
203,28,5,6,0.73840277778,40,-44.22050095,-2.580529928,3
54,1,4,5,0.25321759259,37,-44.22040176,-2.599129915,3
85,3,5,2,0.25194444444,33,-44.22040176,-2.519140005,3
176,3,5,2,0.18866898148,34,-44.22040176,-2.58059001,3
176,5,5,4,0.20263888889,27,-44.22040176,-2.57156992,3
226,12,4,2,0.19344907407,37,-44.22040176,-2.580569983,3
226,29,5,7,0.37275462963,22,-44.22040176,-2.553090096,3
64,13,5,5,0.22978009259,22,-44.22029877,-2.526989937,3
68,12,4,2,0.26562500000,21,-44.22029877,-2.553240061,3
107,14,5,6,0.26641203704,39,-44.22029877,-2.580719948,3
118,10,5,2,0.25664351852,25,-44.22029877,-2.553129911,3
126,9,5,1,0.26004629630,20,-44.22029877,-2.553040028,1
176,21,5,6,0.25186342593,28,-44.22029877,-2.510319948,3
221,31,5,2,0.94075231481,44,-44.22029877,-2.580709934,3
226,31,3,4,0.68234953704,30,-44.22029877,-2.580739975,3
20,5,5,4,0.69322916667,15,-44.22019958,-2.580770016,3
63,3,4,7,0.27498842593,34,-44.22019958,-2.55302,3
64,27,5,5,0.68310185185,29,-44.22019958,-2.57171011,3
77,26,5,4,0.75085648148,23,-44.22019958,-2.566809893,3
80,27,5,5,0.21402777778,26,-44.22019958,-2.553060055,3
133,5,5,4,0.21807870370,21,-44.22019958,-2.553149939,3
171,4,5,3,0.76025462963,38,-44.22019958,-2.599210024,3
176,16,5,1,0.25304398148,34,-44.22019958,-2.499639988,5
186,28,5,6,0.74619212963,24,-44.22019958,-2.526910067,3
8,22,5,7,0.24053240741,28,-44.2201004,-2.5808599,3
64,10,5,2,0.68903935185,29,-44.2201004,-2.552949905,3
70,28,4,4,0.23268518519,37,-44.2201004,-2.553260088,3
77,18,5,3,0.73324074074,24,-44.2201004,-2.526900053,3
79,18,4,1,0.71363425926,28,-44.2201004,-2.553030014,3
83,31,3,4,0.74440972222,34,-44.2201004,-2.510960102,3
103,17,5,2,0.26620370370,43,-44.2201004,-2.552920103,3
103,20,5,5,0.26238425926,30,-44.2201004,-2.580960035,3
160,16,5,1,0.70063657407,30,-44.2201004,-2.5808599,3
184,29,5,7,0.21306712963,30,-44.2201004,-2.580849886,3
213,1,6,3,0.81105324074,38,-44.2201004,-2.580879927,3
226,5,4,2,0.19478009259,25,-44.2201004,-2.580879927,3
226,13,4,3,0.90912037037,51,-44.2201004,-2.580909967,3
47,18,5,3,0.44942129630,35,-44.22000122,-2.581020117,3
57,14,4,4,0.23751157407,34,-44.22000122,-2.5729599,3
66,19,4,2,0.22710648148,24,-44.22000122,-2.580940008,3
68,13,5,5,0.78245370370,38,-44.22000122,-2.581010103,3
90,19,5,4,0.39325231481,23,-44.22000122,-2.580980062,3
103,6,5,5,0.26116898148,26,-44.22000122,-2.580990076,3
112,27,5,5,0.64101851852,27,-44.22000122,-2.580970049,3
160,13,5,5,0.20582175926,23,-44.22000122,-2.580950022,3
176,17,5,2,0.36918981481,35,-44.22000122,-2.505620003,1
197,8,5,7,0.83747685185,36,-44.22000122,-2.553220034,3
210,24,5,2,0.25873842593,17,-44.22000122,-2.57198,3
215,30,5,1,0.34342592593,18,-44.22000122,-2.526710033,3
226,21,5,6,0.19287037037,26,-44.22000122,-2.580970049,3
53,20,5,5,0.26763888889,23,-44.21989822,-2.564599991,3
64,10,4,7,0.72150462963,39,-44.21989822,-2.573110104,3
64,17,5,2,0.35954861111,32,-44.21989822,-2.526710033,3
66,23,4,6,0.27028935185,32,-44.21989822,-2.547230005,3
72,1,4,5,0.35695601852,38,-44.21989822,-2.567909956,3
166,24,5,2,0.77394675926,19,-44.21989822,-2.581069946,3
209,25,5,3,0.24643518519,21,-44.21989822,-2.581059933,3
225,30,5,1,0.75753472222,31,-44.21989822,-2.572060108,3
46,28,4,4,0.25468750000,33,-44.21979904,-2.572119951,3
66,7,5,6,0.26666666667,31,-44.21979904,-2.545589924,3
90,31,3,4,0.85637731481,21,-44.21979904,-2.572249889,3
99,21,5,6,0.25385416667,17,-44.21979904,-2.581150055,3
22,19,4,2,0.21718750000,31,-44.21969986,-2.581229925,3
46,22,4,5,0.20296296296,27,-44.21969986,-2.573250055,3
47,27,5,5,0.19130787037,41,-44.21969986,-2.573230028,3
79,12,5,4,0.74847222222,20,-44.21969986,-2.512209892,3
103,24,5,2,0.26116898148,21,-44.21969986,-2.581199884,3
170,25,5,3,0.25125000000,33,-44.21969986,-2.698980093,3
209,20,5,5,0.60634259259,40,-44.21969986,-2.59916997,3
4,25,5,3,0.16375000000,27,-44.21960068,-2.581419945,3
17,21,5,6,0.55458333333,19,-44.21960068,-2.581409931,3
19,15,5,7,0.56055555556,26,-44.21960068,-2.581360102,3
30,25,5,3,0.89486111111,16,-44.21960068,-2.581330061,3
60,1,4,5,0.26262731481,33,-44.21960068,-2.512789965,3
63,26,3,6,0.34951388889,21,-44.21960068,-2.581370115,3
71,19,4,2,0.38559027778,22,-44.21960068,-2.58137989,3
83,6,5,5,0.69825231481,29,-44.21960068,-2.58130002,3
88,19,5,4,0.89261574074,44,-44.21960068,-2.572269917,3
97,20,5,5,0.78508101852,22,-44.21960068,-2.553040028,3
108,11,5,3,0.38222222222,20,-44.21960068,-2.581310034,3
150,23,5,1,0.17287037037,24,-44.21960068,-2.58130002,3
166,15,5,7,0.55862268519,18,-44.21960068,-2.581370115,3
166,16,5,1,0.90482638889,19,-44.21960068,-2.581409931,3
194,1,6,3,0.23394675926,33,-44.21960068,-2.553090096,3
213,1,6,3,0.81743055556,42,-44.21960068,-2.552299976,3
217,17,5,2,0.60921296296,20,-44.21960068,-2.581399918,3
226,31,3,4,0.91287037037,19,-44.21960068,-2.581389904,3
